0,1,2
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
0.333333333,0.333333333,0.333333333
